iso,name,lon,lat,size_pop,pop_basis,source
USA,Midland,-102.07791,31.99735,132524,minor,GeoNames
CAN,Kingston,-76.48098,44.22976,132485,minor,GeoNames
USA,Waco,-97.14667,31.54933,132356,minor,GeoNames
MEX,San Pedro Garza Garcia,-100.4034,25.66158,132128,minor,GeoNames
USA,Sterling Heights,-83.0302,42.58031,132052,minor,GeoNames
USA,Denton,-97.13307,33.21484,131044,minor,GeoNames
USA,Cedar Rapids,-91.64407,42.00833,130405,minor,GeoNames
USA,New Haven,-72.92816,41.30815,130322,minor,GeoNames
USA,Roseville,-121.28801,38.75212,130269,minor,GeoNames
USA,Visalia,-119.29206,36.33023,130104,minor,GeoNames
CAN,Cambridge,-80.31269,43.3601,129920,minor,GeoNames
USA,Coral Springs,-80.2706,26.27119,129485,minor,GeoNames
CAN,Sherbrooke,-71.89908,45.40008,129447,minor,GeoNames
USA,Thousand Oaks,-118.83759,34.17056,129339,minor,GeoNames
USA,Columbia,-92.33407,38.95171,129330,minor,GeoNames
MEX,Zacatecas,-102.58141,22.76843,129011,minor,GeoNames
USA,Elizabeth,-74.2107,40.66399,129007,minor,GeoNames
USA,Stamford,-73.53873,41.05343,128874,minor,GeoNames
USA,Concord,-122.03107,37.97798,128667,minor,GeoNames
USA,Norman,-97.43948,35.22257,128026,minor,GeoNames
USA,Athens,-83.37794,33.96095,127315,minor,GeoNames
USA,Kent,-122.23484,47.38093,126952,minor,GeoNames
USA,Simi Valley,-118.78148,34.26945,126788,minor,GeoNames
USA,East Los Angeles,-118.17202,34.0239,126496,minor,GeoNames
USA,Santa Clara,-121.95524,37.35411,126215,minor,GeoNames
USA,Topeka,-95.67804,39.04833,125963,minor,GeoNames
CAN,Orleans,-75.50433,45.45732,125937,minor,GeoNames
USA,Abilene,-99.73314,32.44874,125182,minor,GeoNames
MEX,Huixquilucan,-99.35016,19.35985,124846,minor,GeoNames
MEX,Ciudad Valles,-99.01093,21.99631,124644,minor,GeoNames
MEX,Orizaba,-97.09957,18.85195,123182,minor,GeoNames
USA,Amherst,-78.79976,42.97839,122366,minor,GeoNames
USA,Victorville,-117.29116,34.53611,122225,minor,GeoNames
USA,Vallejo,-122.25664,38.10409,121692,minor,GeoNames
USA,Lafayette,-92.01984,30.22409,121374,minor,GeoNames
USA,Chico,-121.83748,39.72849,121345,minor,GeoNames
USA,North Stamford,-73.54346,41.13815,121230,minor,GeoNames
USA,Berkeley,-122.27275,37.87159,120972,minor,GeoNames
USA,West Palm Beach,-80.05337,26.71534,120932,minor,GeoNames
CAN,Saint-Louis-de-Terrebonne,-73.78669,45.70198,119944,minor,GeoNames
USA,Evansville,-87.55585,37.97476,119943,minor,GeoNames
USA,Palm Bay,-80.58866,28.03446,119760,minor,GeoNames
CAN,Ajax,-79.03288,43.85012,119677,minor,GeoNames
MEX,Miramar,-97.89997,22.36094,118614,minor,GeoNames
USA,Fargo,-96.7898,46.87719,118523,minor,GeoNames
MEX,Iguala de la Independencia,-99.5413,18.34536,118468,minor,GeoNames
CAN,Saanich,-123.36931,48.54964,117735,minor,GeoNames
MEX,Ciudad de Villa de Alvarez,-103.73778,19.26722,117600,minor,GeoNames
USA,Clearwater,-82.8001,27.96585,117292,minor,GeoNames
USA,Independence,-94.41551,39.09112,117255,minor,GeoNames
MEX,Heroica Guaymas,-110.89888,27.91989,117253,minor,GeoNames
USA,Billings,-108.50069,45.78329,117116,minor,GeoNames
USA,Ann Arbor,-83.74088,42.27756,117070,minor,GeoNames
USA,El Monte,-118.02757,34.06862,116732,minor,GeoNames
USA,Westminster,-105.0372,39.83665,116317,minor,GeoNames
USA,Round Rock,-97.6789,30.50826,115997,minor,GeoNames
USA,Wilmington,-77.94604,34.23556,115933,minor,GeoNames
USA,Arvada,-105.08748,39.80276,115368,minor,GeoNames
USA,Beaumont,-94.10185,30.08605,115282,minor,GeoNames
USA,Provo,-111.65853,40.23384,115162,minor,GeoNames
USA,Peoria,-89.58899,40.69365,115070,minor,GeoNames
USA,Carlsbad,-117.35059,33.15809,114746,minor,GeoNames
USA,Odessa,-102.36764,31.84568,114428,minor,GeoNames
USA,Springfield,-89.64371,39.80172,114394,minor,GeoNames
USA,Downey,-118.13257,33.94001,114219,minor,GeoNames
CAN,Riviere-des-Prairies-Pointe-aux-Trembles,-73.58463,45.64064,113868,minor,GeoNames
MEX,Navojoa,-109.44345,27.07057,113836,minor,GeoNames
USA,Costa Mesa,-117.91867,33.64113,113204,minor,GeoNames
USA,Miami Gardens,-80.2456,25.94204,113187,minor,GeoNames
USA,North Peoria,-89.58426,40.71754,113004,minor,GeoNames
USA,Fairfield,-122.03997,38.24936,112970,minor,GeoNames
USA,Lansing,-84.55553,42.73253,112644,minor,GeoNames
USA,Rochester,-92.4699,44.02163,112225,minor,GeoNames
USA,Elgin,-88.28119,42.03725,112111,minor,GeoNames
MEX,Minatitlan,-94.5569,18.00011,112046,minor,GeoNames
MEX,Ciudad Guzman,-103.46383,19.70413,111975,minor,GeoNames
USA,West Jordan,-111.9391,40.60967,111946,minor,GeoNames
USA,Inglewood,-118.35313,33.96168,111666,minor,GeoNames
CAN,Terrebonne,-73.64732,45.70004,111575,minor,GeoNames
USA,Tuscaloosa,-87.56917,33.20984,111338,minor,GeoNames
USA,Richardson,-96.72972,32.94818,110815,minor,GeoNames
USA,Lowell,-71.31617,42.63342,110699,minor,GeoNames
USA,Gresham,-122.43148,45.49818,110553,minor,GeoNames
USA,Antioch,-121.80579,38.00492,110542,minor,GeoNames
CAN,St. John's,-52.70931,47.56494,110525,minor,GeoNames
USA,Cambridge,-71.10561,42.3751,110402,minor,GeoNames
USA,High Point,-80.00532,35.95569,110268,minor,GeoNames
USA,Manchester,-71.45479,42.99564,110229,minor,GeoNames
USA,Temecula,-117.14836,33.49364,110003,minor,GeoNames
USA,Murrieta,-117.21392,33.55391,109830,minor,GeoNames
USA,Centennial,-104.87692,39.57916,109741,minor,GeoNames
USA,Richmond,-122.34775,37.93576,109708,minor,GeoNames
USA,Pueblo,-104.60914,38.25445,109412,minor,GeoNames
CAN,Thunder Bay,-89.25018,48.38202,108843,minor,GeoNames
USA,Pearland,-95.28605,29.56357,108821,minor,GeoNames
USA,Waterbury,-73.0515,41.55815,108802,minor,GeoNames
USA,Greeley,-104.70913,40.42331,108795,minor,GeoNames
USA,West Covina,-117.93895,34.06862,108484,minor,GeoNames
USA,Enterprise,-115.24194,36.02525,108481,minor,GeoNames
USA,North Charleston,-79.97481,32.85462,108304,minor,GeoNames
USA,Everett,-122.20208,47.97898,108010,minor,GeoNames
USA,College Station,-96.33441,30.62798,107889,minor,GeoNames
USA,Pompano Beach,-80.12477,26.23786,107762,minor,GeoNames
USA,South Fulton,-84.67294,33.59259,107436,minor,GeoNames
USA,Norwalk,-118.08173,33.90224,107140,minor,GeoNames
USA,Boulder,-105.27055,40.01499,106803,minor,GeoNames
USA,Broken Arrow,-95.79082,36.0526,106563,minor,GeoNames
USA,Daly City,-122.46192,37.70577,106562,minor,GeoNames
CAN,Sydney,-60.1831,46.1351,105968,minor,GeoNames
MEX,Yautepec,-99.06715,18.88188,105780,minor,GeoNames
USA,Sandy Springs,-84.37854,33.92427,105330,minor,GeoNames
USA,Burbank,-118.30897,34.18084,105319,minor,GeoNames
USA,Green Bay,-88.01983,44.51916,105207,minor,GeoNames
MEX,Texcoco de Mora,-98.88293,19.51194,105165,minor,GeoNames
USA,Santa Maria,-120.43572,34.95303,105093,minor,GeoNames
MEX,Hidalgo del Parral,-105.66618,26.92987,104836,minor,GeoNames
USA,Wichita Falls,-98.49339,33.91371,104710,minor,GeoNames
CAN,Brantford,-80.26636,43.1334,104688,minor,GeoNames
CAN,Kamloops,-120.3192,50.66648,104460,minor,GeoNames
USA,Lakeland,-81.9498,28.03947,104401,minor,GeoNames
USA,Clovis,-119.70292,36.82523,104180,minor,GeoNames
USA,Lewisville,-96.99417,33.04623,104039,minor,GeoNames
USA,Tyler,-95.30106,32.35126,103700,minor,GeoNames
USA,El Cajon,-116.96253,32.79477,103679,minor,GeoNames
MEX,Teziutlan,-97.35992,19.8173,103583,minor,GeoNames
USA,San Mateo,-122.32553,37.56299,103536,minor,GeoNames
USA,Brandon,-82.28592,27.9378,103483,minor,GeoNames
CAN,Lethbridge,-112.81856,49.69999,103197,minor,GeoNames
USA,Rialto,-117.37032,34.1064,103132,minor,GeoNames
MEX,Tepexpan,-98.9364,19.61387,102667,minor,GeoNames
USA,Davenport,-90.57764,41.52364,102582,minor,GeoNames
USA,Edison,-74.4121,40.51872,102548,minor,GeoNames
MEX,Tulancingo,-98.36288,20.08355,102406,minor,GeoNames
MEX,Apatzingan,-102.35704,19.08864,102362,minor,GeoNames
USA,Hillsboro,-122.98983,45.52289,102347,minor,GeoNames
CAN,Delta,-123.05322,49.08917,101668,minor,GeoNames
USA,Las Cruces,-106.77834,32.31232,101643,minor,GeoNames
USA,South Bend,-86.25001,41.68338,101516,minor,GeoNames
CAN,Chilliwack,-121.95257,49.16638,101491,minor,GeoNames
CAN,Dartmouth,-63.57719,44.67134,101343,minor,GeoNames
USA,New Bedford,-70.92701,41.63526,101079,minor,GeoNames
USA,Vista,-117.24254,33.20004,100890,minor,GeoNames
USA,Davie,-80.2331,26.06287,100882,minor,GeoNames
CAN,Red Deer,-113.802,52.26682,100844,minor,GeoNames
MEX,Rosarito,-117.04645,32.36044,100660,minor,GeoNames
USA,Renton,-122.21707,47.48288,100242,minor,GeoNames
USA,Roanoke,-79.94143,37.27097,100011,minor,GeoNames
USA,San Angelo,-100.43704,31.46377,99893,minor,GeoNames
USA,Kenosha,-87.82119,42.58474,99858,minor,GeoNames
CAN,Niagara Falls,-79.06627,43.10012,99818,minor,GeoNames
USA,Clinton Township,-82.91992,42.58698,99753,minor,GeoNames
USA,Columbia,-76.83942,39.24038,99615,minor,GeoNames
USA,Erie,-80.08506,42.12922,99475,minor,GeoNames
USA,Portsmouth Heights,-76.36883,36.82098,99049,minor,GeoNames
USA,Spring Hill,-82.52546,28.47688,98621,minor,GeoNames
USA,Compton,-118.22007,33.89585,98462,minor,GeoNames
USA,League City,-95.09493,29.50745,98312,minor,GeoNames
USA,Flint,-83.68746,43.01253,98310,minor,GeoNames
MEX,Lagos de Moreno,-101.93311,21.35875,98206,minor,GeoNames
USA,Allen,-96.67055,33.10317,98143,minor,GeoNames
CAN,Saint-Jean-sur-Richelieu,-73.26259,45.30713,98036,minor,GeoNames
MEX,Temixco,-99.22537,18.85254,97788,minor,GeoNames
USA,Mission Viejo,-117.672,33.60002,97156,minor,GeoNames
USA,Vacaville,-121.98774,38.35658,96803,minor,GeoNames
USA,Ventura,-119.29317,34.27834,96769,minor,GeoNames
USA,Highlands Ranch,-104.96943,39.55388,96713,minor,GeoNames
USA,Lawton,-98.39033,34.60869,96655,minor,GeoNames
USA,Beaverton,-122.80371,45.48706,96577,minor,GeoNames
USA,South Gate,-118.21202,33.95474,96401,minor,GeoNames
USA,Portsmouth,-76.29827,36.83543,96201,minor,GeoNames
USA,Sparks,-119.75269,39.53491,96094,minor,GeoNames
MEX,Ciudad Rio Bravo,-98.08964,25.98507,95647,minor,GeoNames
USA,Yuma,-114.6244,32.72532,95548,minor,GeoNames
MEX,Amozoc de Mota,-98.045,19.04611,95322,minor,GeoNames
USA,Brockton,-71.01838,42.08343,95314,minor,GeoNames
USA,Dearborn,-83.17631,42.32226,95171,minor,GeoNames
USA,Federal Way,-122.31262,47.32232,95171,minor,GeoNames
USA,Lee's Summit,-94.38217,38.91084,95094,minor,GeoNames
USA,Asheville,-82.55402,35.60095,95056,minor,GeoNames
USA,Spokane Valley,-117.23937,47.67323,94919,minor,GeoNames
USA,Livonia,-83.35271,42.36837,94635,minor,GeoNames
USA,Roswell,-84.36159,34.02316,94501,minor,GeoNames
USA,Orem,-111.69465,40.2969,94457,minor,GeoNames
USA,Fall River,-71.15505,41.70149,94000,minor,GeoNames
USA,Lawrence,-95.23525,38.97167,93917,minor,GeoNames
USA,The Woodlands,-95.48938,30.15799,93847,minor,GeoNames
USA,Yakima,-120.5059,46.60207,93701,minor,GeoNames
MEX,Garcia,-100.58612,25.80092,93641,minor,GeoNames
USA,Quincy,-71.00227,42.25288,93618,minor,GeoNames
USA,Hesperia,-117.30088,34.42639,93295,minor,GeoNames
USA,Carson,-118.28202,33.83141,93281,minor,GeoNames
USA,Boca Raton,-80.0831,26.35869,93235,minor,GeoNames
USA,Santa Monica,-118.49138,34.01949,93220,minor,GeoNames
USA,San Marcos,-117.16614,33.14337,92931,minor,GeoNames
USA,Plantation,-80.23184,26.13421,92560,minor,GeoNames
USA,Lynn,-70.94949,42.46676,92457,minor,GeoNames
USA,Miami Beach,-80.13005,25.79065,92312,minor,GeoNames
USA,Arden-Arcade,-121.37854,38.6025,92186,minor,GeoNames
USA,Westminster,-118.00673,33.75918,92114,minor,GeoNames
USA,Longmont,-105.10193,40.16721,92088,minor,GeoNames
MEX,Tepatitlan de Morelos,-102.76347,20.81692,91959,minor,GeoNames
USA,Santa Barbara,-119.69819,34.42083,91842,minor,GeoNames
CAN,Pickering,-79.13289,43.90012,91771,minor,GeoNames
USA,Redding,-122.39168,40.58654,91582,minor,GeoNames
MEX,Cardenas,-93.37559,18.00135,91558,minor,GeoNames
USA,Macon,-83.6324,32.84069,91351,minor,GeoNames
CAN,Newmarket,-79.46631,44.05011,91034,minor,GeoNames
USA,Meridian,-116.39151,43.61211,90739,minor,GeoNames
USA,San Leandro,-122.15608,37.72493,90712,minor,GeoNames
USA,Greenville,-77.36635,35.61266,90597,minor,GeoNames
CAN,Nanaimo,-123.94003,49.16638,90504,minor,GeoNames
USA,Edmond,-97.4781,35.65283,90092,minor,GeoNames
CAN,Airdrie,-114.03528,51.30011,90044,minor,GeoNames
CAN,Kanata,-75.91606,45.3001,90000,minor,GeoNames
USA,Nampa,-116.56346,43.54072,89839,minor,GeoNames
USA,Trenton,-74.74294,40.21705,89620,minor,GeoNames
USA,Newton,-71.20922,42.33704,88817,minor,GeoNames
USA,Toms River,-74.19792,39.95373,88791,minor,GeoNames
USA,Carmel,-86.11804,39.97837,88713,minor,GeoNames
USA,Norwalk,-73.4079,41.1176,88485,minor,GeoNames
USA,Waukegan,-87.84479,42.36363,88475,minor,GeoNames
USA,Deltona,-81.26367,28.90054,88474,minor,GeoNames
USA,Hawthorne,-118.35257,33.9164,88451,minor,GeoNames
MEX,Heroica Ciudad de Juchitan de Zaragoza,-95.02181,16.43375,88280,minor,GeoNames
USA,Fort Smith,-94.39855,35.38592,88194,minor,GeoNames
CAN,North Vancouver,-123.06934,49.31636,88168,minor,GeoNames
USA,Suffolk,-76.58496,36.72836,88161,minor,GeoNames
USA,Sugar Land,-95.63495,29.61968,88156,minor,GeoNames
USA,Livermore,-121.76801,37.68187,88126,minor,GeoNames
USA,Nashua,-71.46757,42.76537,87970,minor,GeoNames
USA,Reading,-75.92687,40.33565,87879,minor,GeoNames
USA,Concord,-80.58158,35.40888,87696,minor,GeoNames
USA,Indio,-116.21677,33.7207,87533,minor,GeoNames
USA,Rio Rancho,-106.66447,35.23338,87521,minor,GeoNames
USA,Enchanted Hills,-106.59296,35.33676,87521,minor,GeoNames
USA,Santa Fe,-105.9378,35.68698,87505,minor,GeoNames
USA,Sandy,-111.8841,40.59161,87461,minor,GeoNames
USA,Whittier,-118.03284,33.97918,87438,minor,GeoNames
USA,Kirkland,-122.20874,47.68149,87281,minor,GeoNames
USA,Menifee,-117.14642,33.72835,87174,minor,GeoNames
USA,Newport Beach,-117.92895,33.61891,87127,minor,GeoNames
USA,Tracy,-121.42618,37.73987,87075,minor,GeoNames
USA,Citrus Heights,-121.28106,38.70712,87056,minor,GeoNames
USA,Bend,-121.31531,44.05817,87014,minor,GeoNames
MEX,Hacienda Santa Fe,-103.38056,20.51806,86935,minor,GeoNames
CAN,Montreal-Nord,-73.63063,45.6016,86857,minor,GeoNames
USA,Canton,-83.48216,42.30865,86825,minor,GeoNames
USA,Lehigh Acres,-81.6248,26.62535,86784,minor,GeoNames
USA,Greenburgh,-73.84291,41.03287,86764,minor,GeoNames
MEX,Atlixco,-98.43613,18.90815,86690,minor,GeoNames
MEX,Paraiso,-93.21406,18.40116,86632,minor,GeoNames
USA,Bloomington,-93.29828,44.8408,86435,minor,GeoNames
USA,Germantown,-77.27165,39.17316,86395,minor,GeoNames
USA,Clifton,-74.16376,40.85843,86334,minor,GeoNames
USA,Duluth,-92.10658,46.78327,86110,minor,GeoNames
CAN,Moncton,-64.7965,46.09454,86106,minor,GeoNames
USA,Champaign,-88.24338,40.11642,86096,minor,GeoNames
CAN,Peterborough,-78.31623,44.30012,85807,minor,GeoNames
MEX,Tecoman,-103.87713,18.91614,85689,minor,GeoNames
USA,Chino,-117.68894,34.01223,85595,minor,GeoNames
USA,Alhambra,-118.12701,34.09529,85551,minor,GeoNames
USA,Ogden,-111.97383,41.223,85444,minor,GeoNames
MEX,Los Reyes Acaquilpan,-98.97707,19.36357,85359,minor,GeoNames
USA,Redwood City,-122.23635,37.48522,85288,minor,GeoNames
USA,Bellingham,-122.48822,48.75955,85146,minor,GeoNames
USA,O'Fallon,-90.69985,38.81061,85040,minor,GeoNames
CAN,Repentigny,-73.45008,45.74222,84965,minor,GeoNames
USA,Hoover,-86.81138,33.40539,84848,minor,GeoNames
MEX,Ciudad Mante,-98.97172,22.74277,84787,minor,GeoNames
MEX,Tuxpam de Rodriguez Cano,-97.40805,20.95777,84750,minor,GeoNames
USA,Melbourne,-80.60811,28.08363,84678,minor,GeoNames
MEX,Tlaxcala,-98.23846,19.31777,84670,minor,GeoNames
USA,Danbury,-73.45401,41.39482,84657,minor,GeoNames
USA,East Norwalk,-73.39845,41.10565,84530,minor,GeoNames
USA,Edinburg,-98.16334,26.30174,84497,minor,GeoNames
USA,Sunrise,-80.1131,26.13397,84439,minor,GeoNames
MEX,Salina Cruz,-95.19424,16.17535,84438,minor,GeoNames
MEX,Heroica Zitacuaro,-100.35639,19.43657,84307,minor,GeoNames
USA,Bloomington,-86.52639,39.16533,84067,minor,GeoNames
USA,Cicero,-87.75394,41.84559,83886,minor,GeoNames
USA,Hemet,-116.97307,33.74761,83861,minor,GeoNames
MEX,Ocotlan,-102.76832,20.35116,83769,minor,GeoNames
USA,Johns Creek,-84.19858,34.02893,83335,minor,GeoNames
MEX,La Piedad de Cabadas,-102.02251,20.34107,83323,minor,GeoNames
USA,Mission,-98.32529,26.21591,83298,minor,GeoNames
USA,Troy,-83.14993,42.60559,83280,minor,GeoNames
USA,Buena Park,-117.99812,33.86751,83270,minor,GeoNames
USA,Palm Coast,-81.20784,29.58497,82893,minor,GeoNames
USA,Fayetteville,-94.15743,36.06258,82830,minor,GeoNames
USA,Sioux City,-96.40031,42.49999,82821,minor,GeoNames
USA,Lake Forest,-117.68922,33.64697,82492,minor,GeoNames
USA,Merced,-120.48297,37.30216,82436,minor,GeoNames
USA,Longview,-94.74049,32.5007,82287,minor,GeoNames
CAN,Maple Ridge,-122.60193,49.21939,82256,minor,GeoNames
USA,Bryan,-96.36996,30.67436,82118,minor,GeoNames
USA,Westland,-83.40021,42.3242,82000,minor,GeoNames
USA,Warwick,-71.41617,41.7001,81699,minor,GeoNames
USA,Lakewood,-118.13396,33.85363,81611,minor,GeoNames
USA,Farmington Hills,-83.37716,42.48531,81330,minor,GeoNames
USA,San Tan Valley,-111.528,33.1911,81321,minor,GeoNames
USA,Mount Pleasant,-79.86259,32.79407,81317,minor,GeoNames
USA,Cranston,-71.43728,41.77982,81073,minor,GeoNames
USA,Largo,-82.78842,27.90979,81000,minor,GeoNames
USA,Homestead,-80.47756,25.46872,80737,minor,GeoNames
USA,South Suffolk,-76.59023,36.71709,80690,minor,GeoNames
USA,Avondale,-112.3496,33.4356,80684,minor,GeoNames
MEX,Tepeji del Rio de Ocampo,-99.34379,19.90481,80612,minor,GeoNames
USA,Tustin,-117.82617,33.74585,80583,minor,GeoNames
USA,Mountain View,-122.08385,37.38605,80435,minor,GeoNames
USA,Napa,-122.28553,38.29714,80434,minor,GeoNames
USA,Somerville,-71.0995,42.3876,80318,minor,GeoNames
USA,Kendall,-80.31727,25.67927,80241,minor,GeoNames
USA,Lawrence,-71.16311,42.70704,80231,minor,GeoNames
USA,Parma,-81.72291,41.40477,79937,minor,GeoNames
USA,New Rochelle,-73.78235,40.91149,79846,minor,GeoNames
USA,Lynchburg,-79.14225,37.41375,79812,minor,GeoNames
USA,Medford,-122.87559,42.32652,79805,minor,GeoNames
USA,Deerfield Beach,-80.09977,26.31841,79768,minor,GeoNames
MEX,Lerdo,-103.52485,25.53611,79669,minor,GeoNames
USA,Pleasanton,-121.87468,37.66243,79510,minor,GeoNames
CAN,Willowdale,-79.39909,43.76672,79440,minor,GeoNames
USA,Brooklyn Park,-93.35634,45.09413,79149,minor,GeoNames
USA,Goodyear,-112.35821,33.43532,79003,minor,GeoNames
CAN,Prince George,-122.75301,53.9166,78943,minor,GeoNames
CAN,New Westminster,-122.91092,49.20678,78916,minor,GeoNames
USA,Kennewick,-119.13723,46.21125,78896,minor,GeoNames
USA,Alameda,-122.26087,37.77099,78630,minor,GeoNames
USA,Town 'n' Country,-82.57732,28.01057,78442,minor,GeoNames
USA,Bellflower,-118.11701,33.88168,78441,minor,GeoNames
USA,Chino Hills,-117.75888,33.9938,78309,minor,GeoNames
USA,Bloomington,-88.99369,40.4842,78292,minor,GeoNames
USA,Alafaya,-81.2114,28.5641,78113,minor,GeoNames
USA,Springdale,-94.12881,36.18674,77859,minor,GeoNames
USA,Racine,-87.78285,42.72613,77742,minor,GeoNames
USA,Hammond,-87.50004,41.58337,77614,minor,GeoNames
USA,Milpitas,-121.90662,37.42827,77604,minor,GeoNames
MEX,Matehuala,-100.64334,23.64824,77328,minor,GeoNames
MEX,Agua Prieta,-109.54251,31.3224,77254,minor,GeoNames
MEX,Kanasin,-89.55822,20.93485,77240,minor,GeoNames
MEX,Cozumel,-86.94272,20.50038,77236,minor,GeoNames
USA,Gary,-87.34643,41.59337,77156,minor,GeoNames
USA,Scranton,-75.6649,41.40916,77118,minor,GeoNames
USA,Baldwin Park,-117.9609,34.08529,77071,minor,GeoNames
USA,Auburn,-122.22845,47.30732,77006,minor,GeoNames
USA,Fishers,-86.01387,39.95559,76794,minor,GeoNames
USA,Saint Joseph,-94.84663,39.76861,76780,minor,GeoNames
CAN,Caledon,-79.99322,43.86544,76581,minor,GeoNames
USA,Upland,-117.64839,34.09751,76443,minor,GeoNames
CAN,Stoney Creek,-79.76633,43.21681,76382,minor,GeoNames
USA,Folsom,-121.17606,38.67796,76375,minor,GeoNames
USA,Baytown,-94.97743,29.7355,76335,minor,GeoNames
USA,San Ramon,-121.97802,37.77993,76134,minor,GeoNames
USA,Camden,-75.11962,39.92595,76119,minor,GeoNames
USA,Lake Charles,-93.2044,30.21309,76070,minor,GeoNames
USA,Kalamazoo,-85.58723,42.29171,76041,minor,GeoNames
USA,Brick,-74.13708,40.05928,76021,minor,GeoNames
USA,Arlington Heights,-87.98063,42.08836,75926,minor,GeoNames
USA,Plymouth,-93.45551,45.01052,75907,minor,GeoNames
USA,Doral,-80.35533,25.81954,75874,minor,GeoNames
USA,Waterford,-83.41181,42.69303,75737,minor,GeoNames
USA,Evanston,-87.69006,42.04114,75527,minor,GeoNames
USA,Manteca,-121.21605,37.79743,75448,minor,GeoNames
USA,Wyoming,-85.70531,42.91336,75275,minor,GeoNames
USA,Loveland,-105.07498,40.39776,75182,minor,GeoNames
USA,Cheektowaga,-78.75475,42.90339,75178,minor,GeoNames
USA,Bismarck,-100.78374,46.80833,75092,minor,GeoNames
USA,Perris,-117.22865,33.78252,74971,minor,GeoNames
USA,Bethlehem,-75.37046,40.62593,74892,minor,GeoNames
USA,Albany,-84.15574,31.57851,74843,minor,GeoNames
USA,Schaumburg,-88.08341,42.03336,74693,minor,GeoNames
USA,Gastonia,-81.1873,35.26208,74543,minor,GeoNames
USA,Union City,-122.01913,37.59577,74494,minor,GeoNames
